 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd,, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, min_seg_size_forward, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,43824,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73851801,8,6,56,11601,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,43757,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73851381,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,43857,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73850541,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,42817,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73855581,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,42789,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73854393,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,44903,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73849513,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,44758,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73849437,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,43738,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73853884,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,43847,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73852616,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,31222,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,31484,3,6,26,11607,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,31353,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,31544,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,92431,2,5,20,11601,20,0,0,0,0,0,52,112,0,0,0,1,0,0,0,0,2,52,0,0,0,0,0,0,2,20,5,11601,8192,229,1,20,0,0,0,52,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73767648,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,95524,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73765465,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,97298,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74213663,8,6,56,11601,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,97388,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74212542,8,6,56,11601,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,95691,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74215986,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,94072,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74198107,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,93203,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74201244,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,94217,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74269131,8,6,56,11601,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,97102,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74192513,8,4,56,11601,20,0,0,0,0,0,172,92,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,0,0,0,172,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,97809,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74258289,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,97825,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74256340,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,99791,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74250256,8,7,56,11601,20,0,0,0,0,0,172,152,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,0,0,0,172,152,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,94099,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74268278,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,95316,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74264335,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,86468,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74248272,9,5,62,11601,20,0,0,0,0,0,192,112,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,0,0,0,192,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,86481,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,86733,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,86513,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,86582,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,88551,3,7,26,11607,20,0,0,0,0,0,72,152,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0,0,0,72,152,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,107277,3,6,26,11607,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74166879,9,4,62,11607,20,0,0,0,0,0,192,92,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,0,0,0,192,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,107054,3,6,26,11607,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74167858,9,5,62,11607,20,0,0,0,0,0,192,112,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,0,0,0,192,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,107242,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75499694,9,5,62,11607,20,0,0,0,0,0,192,112,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,0,0,0,192,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,107215,3,4,26,11601,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,74211448,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,107428,3,5,26,11601,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75498525,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,93173,3,6,26,11601,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75497511,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,93089,3,7,26,11601,20,0,0,0,0,0,72,152,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,72,152,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75499197,8,7,56,11607,20,0,0,0,0,0,172,152,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,7,11607,256,229,6,20,0,0,0,172,152,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,93254,3,8,26,11601,20,0,0,0,0,0,72,172,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,8,11601,8192,229,2,20,0,0,0,72,172,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,75555508,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,78910,3,6,26,11607,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,78669,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,78829,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,79234,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,79232,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,67822,3,6,26,11607,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,68390,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,68489,3,6,26,11607,20,0,0,0,0,0,72,132,0,0,0,1,0,0,0,0,2,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,72,132,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,68637,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,68640,3,5,26,11607,20,0,0,0,0,0,72,112,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,72,112,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,68696,3,4,26,11607,20,0,0,0,0,0,72,92,0,0,0,1,0,0,0,0,1,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,72,92,0,0,0,1,0,0,0,0,0,0,1,0,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
